timestamp_Beijing,sway_speed_dps,temperature_C,humidity_RH,pressure_hPa,lux,wire_foreign_object
2025-09-16 21:30,23.29,13.66,65.51,1011.52,0.00,0
2025-09-16 22:00,22.84,13.82,71.31,1008.78,1.13,0
2025-09-16 22:30,20.92,12.11,70.36,1012.68,1.02,0
2025-09-16 23:00,20.66,12.80,72.72,1013.47,0.00,0
2025-09-16 23:30,25.29,12.59,70.51,1013.57,2.47,0
2025-09-17 00:00,21.67,12.38,74.96,1014.36,0.11,0
2025-09-17 00:30,18.27,12.43,74.63,1014.19,0.27,0
2025-09-17 01:00,27.81,12.96,71.23,1013.95,0.59,0
2025-09-17 01:30,22.33,13.17,86.69,1015.85,0.00,0
2025-09-17 02:00,18.65,13.73,74.94,1011.66,0.00,0
2025-09-17 02:30,17.16,12.42,72.90,1014.05,0.74,0
2025-09-17 03:00,19.96,13.88,69.58,1017.71,0.00,0
2025-09-17 03:30,13.21,15.69,67.47,1016.16,0.40,0
2025-09-17 04:00,19.15,15.75,71.52,1015.80,0.00,0
2025-09-17 04:30,22.79,16.78,70.14,1014.22,1.25,0
2025-09-17 05:00,24.57,17.99,71.29,1014.38,0.00,0
2025-09-17 05:30,23.07,19.45,66.86,1016.76,1.77,0
2025-09-17 06:00,166.15,19.75,70.97,1015.61,0.00,0
2025-09-17 06:30,18.33,21.64,61.49,1017.67,409.61,0
2025-09-17 07:00,24.09,21.35,63.38,1017.76,1435.66,0
2025-09-17 07:30,23.63,22.70,58.91,1015.57,2287.45,0
2025-09-17 08:00,21.93,24.30,51.13,1014.60,3559.70,0
2025-09-17 08:30,24.06,25.32,64.99,1014.73,4742.58,0
2025-09-17 09:00,26.06,25.98,63.64,1013.30,5904.56,0
2025-09-17 09:30,29.44,26.17,56.44,1015.74,7213.68,0
2025-09-17 10:00,20.55,27.23,55.73,1018.28,8021.76,0
2025-09-17 10:30,27.62,26.72,62.89,1013.40,8807.82,0
2025-09-17 11:00,20.50,28.00,61.93,1013.30,9521.79,0
2025-09-17 11:30,21.97,27.61,61.30,1013.85,9865.18,0
2025-09-17 12:00,19.30,28.07,59.31,1010.79,9928.54,0
2025-09-17 12:30,24.91,27.79,54.08,1013.13,9739.19,0
2025-09-17 13:00,28.99,29.16,60.34,1014.36,9479.65,0
2025-09-17 13:30,14.49,27.73,51.93,1013.48,8899.55,0
2025-09-17 14:00,22.68,27.44,67.77,1013.25,8090.38,0
2025-09-17 14:30,14.48,25.30,65.86,1014.03,7105.83,0
2025-09-17 15:00,11.91,25.12,52.72,1011.08,5930.28,0
2025-09-17 15:30,15.08,24.67,65.99,1009.97,4678.57,0
2025-09-17 16:00,17.54,24.31,64.96,1010.79,3565.07,0
2025-09-17 16:30,22.56,22.35,65.36,1011.98,2358.91,0
2025-09-17 17:00,12.20,21.36,68.15,1009.98,1516.02,0
2025-09-17 17:30,24.91,21.67,64.39,1010.97,426.80,0
2025-09-17 18:00,26.05,19.26,63.99,1008.44,41.40,0
2025-09-17 18:30,203.49,17.98,67.66,1009.98,0.00,1
2025-09-17 19:00,90.88,17.87,66.02,1009.40,0.00,0
2025-09-17 19:30,30.04,16.93,73.20,1008.86,0.16,0
2025-09-17 20:00,19.33,15.24,70.04,1010.04,0.00,0
2025-09-17 20:30,23.10,15.06,77.02,1012.68,0.00,0
2025-09-17 21:00,22.46,15.08,72.10,1011.34,0.00,0
2025-09-17 21:30,30.44,12.42,64.04,1009.16,0.00,0
2025-09-17 22:00,30.48,12.25,84.34,1011.45,0.81,0
2025-09-17 22:30,93.69,13.32,73.31,1015.43,0.00,0
2025-09-17 23:00,22.78,12.64,75.38,1012.07,6.10,0
2025-09-17 23:30,30.27,11.31,71.91,1013.75,0.00,1
2025-09-18 00:00,24.72,12.30,71.41,1013.26,2.15,0
2025-09-18 00:30,18.65,11.33,76.51,1013.82,3.41,1
2025-09-18 01:00,28.82,12.07,76.48,1011.21,5.89,0
2025-09-18 01:30,18.89,13.12,75.89,1011.76,0.32,0
2025-09-18 02:00,13.67,12.37,68.60,1013.54,0.00,0
2025-09-18 02:30,10.98,13.19,74.70,1015.00,3.49,0
2025-09-18 03:00,10.83,14.38,78.72,1015.71,0.65,0
2025-09-18 03:30,20.61,15.57,73.45,1015.26,0.91,0
2025-09-18 04:00,21.56,16.22,69.04,1015.78,0.00,0
2025-09-18 04:30,71.11,17.19,70.40,1012.91,0.00,0
2025-09-18 05:00,21.05,17.76,66.46,1013.80,0.00,0
2025-09-18 05:30,21.48,19.16,72.82,1015.31,0.00,0
2025-09-18 06:00,108.93,19.99,68.03,1015.75,108.30,0
2025-09-18 06:30,17.27,21.35,71.12,1014.31,446.23,0
2025-09-18 07:00,26.01,21.80,58.50,1013.54,1184.58,0
2025-09-18 07:30,29.13,23.26,79.60,1015.08,2353.02,0
2025-09-18 08:00,20.30,22.65,60.03,1015.53,3594.70,0
2025-09-18 08:30,21.96,25.08,51.86,1011.32,4802.17,0
2025-09-18 09:00,32.92,25.20,54.05,1012.51,5949.24,0
2025-09-18 09:30,30.71,26.60,60.39,1015.22,7137.64,0
2025-09-18 10:00,161.50,26.62,55.04,1011.42,7965.53,0
2025-09-18 10:30,99.78,27.29,59.98,1014.87,8919.71,0
2025-09-18 11:00,27.98,27.84,61.63,1010.55,9389.51,0
2025-09-18 11:30,33.12,29.32,57.36,1010.69,9843.93,0
2025-09-18 12:00,26.83,26.98,53.15,1010.41,10000.00,0
2025-09-18 12:30,29.33,28.52,57.34,1015.24,9933.87,0
2025-09-18 13:00,28.55,27.17,60.91,1014.73,9432.37,0
2025-09-18 13:30,26.86,27.75,57.11,1010.72,8691.94,0
2025-09-18 14:00,12.55,26.93,52.85,1008.74,8085.57,0
2025-09-18 14:30,22.89,25.66,49.19,1011.57,7116.20,0
2025-09-18 15:00,16.00,26.46,58.30,1011.73,5896.98,0
2025-09-18 15:30,130.38,23.29,52.32,1011.84,4761.57,0
2025-09-18 16:00,9.24,24.54,63.40,1014.03,3568.17,0
2025-09-18 16:30,20.68,22.71,55.79,1011.21,2264.03,0
2025-09-18 17:00,12.25,21.82,62.22,1011.36,1315.95,0
2025-09-18 17:30,23.42,19.95,68.37,1009.94,524.97,0
2025-09-18 18:00,22.11,19.23,67.77,1009.51,43.64,0
2025-09-18 18:30,16.14,19.01,64.33,1009.12,0.00,0
2025-09-18 19:00,28.22,17.91,61.06,1010.21,0.00,0
2025-09-18 19:30,18.41,17.26,66.72,1008.08,0.38,0
2025-09-18 20:00,25.55,15.46,68.98,1012.90,1.86,0
2025-09-18 20:30,28.12,15.75,64.01,1011.27,0.00,0
2025-09-18 21:00,26.63,13.91,72.92,1012.38,1.90,0
2025-09-18 21:30,25.40,13.46,81.46,1013.65,1.49,0
2025-09-18 22:00,22.39,12.64,68.22,1011.88,3.40,0
2025-09-18 22:30,27.77,12.56,66.02,1013.02,3.95,0
2025-09-18 23:00,33.27,12.84,75.05,1013.76,2.30,0
2025-09-18 23:30,200.32,13.07,72.46,1012.84,2.40,0
2025-09-19 00:00,17.78,11.19,84.39,1013.31,2.71,0
2025-09-19 00:30,30.54,12.30,78.98,1012.68,0.25,0
2025-09-19 01:00,28.25,11.79,70.20,1017.08,0.00,0
2025-09-19 01:30,18.03,12.37,64.66,1013.84,2.02,0
2025-09-19 02:00,20.82,13.00,71.60,1015.74,0.00,0
2025-09-19 02:30,20.68,13.29,76.65,1014.33,0.00,0
2025-09-19 03:00,13.68,14.34,72.24,1011.14,0.00,0
2025-09-19 03:30,12.73,15.03,75.24,1014.97,0.00,0
2025-09-19 04:00,15.30,15.46,75.20,1013.86,0.03,0
2025-09-19 04:30,19.71,17.16,70.46,1013.02,3.37,0
2025-09-19 05:00,16.44,18.88,61.86,1016.57,0.14,0
2025-09-19 05:30,16.55,18.92,68.79,1015.79,0.00,0
2025-09-19 06:00,16.64,19.72,66.64,1014.89,0.00,0
2025-09-19 06:30,18.18,21.52,57.72,1016.34,402.14,0
2025-09-19 07:00,25.55,21.69,59.08,1011.08,1166.29,0
2025-09-19 07:30,32.23,21.78,59.49,1014.95,2263.21,0
2025-09-19 08:00,31.27,24.56,56.57,1012.78,3589.00,0
2025-09-19 08:30,33.71,24.91,60.76,1014.39,4877.87,0
2025-09-19 09:00,23.81,26.68,49.38,1015.59,5873.36,0
2025-09-19 09:30,26.79,24.73,58.38,1012.34,7100.66,0
2025-09-19 10:00,27.76,25.92,53.81,1016.30,7978.41,0
2025-09-19 10:30,29.69,27.47,58.82,1013.61,8978.55,0
2025-09-19 11:00,22.84,28.54,55.75,1013.33,9594.76,0
2025-09-19 11:30,32.08,27.68,49.69,1015.13,9956.87,0
2025-09-19 12:00,25.59,26.76,64.92,1010.93,10000.00,0
2025-09-19 12:30,22.31,28.08,53.54,1013.72,9884.13,0
2025-09-19 13:00,22.11,27.36,54.79,1014.58,9374.51,0
2025-09-19 13:30,22.12,27.06,53.69,1015.17,8938.79,0
2025-09-19 14:00,101.69,27.21,57.15,1012.42,8097.86,0
2025-09-19 14:30,20.00,26.14,54.62,1013.91,6972.70,0
2025-09-19 15:00,12.02,25.10,57.27,1013.67,5955.44,1
2025-09-19 15:30,12.92,24.63,68.58,1009.85,4785.39,0
2025-09-19 16:00,14.80,24.70,61.84,1010.82,3467.11,0
2025-09-19 16:30,89.64,22.98,65.64,1011.05,2357.46,0
2025-09-19 17:00,15.60,22.28,62.18,1011.20,1267.95,0
2025-09-19 17:30,14.09,20.11,60.59,1011.46,476.17,0
2025-09-19 18:00,18.76,20.81,61.51,1011.10,33.50,0
2025-09-19 18:30,21.35,19.24,71.64,1008.54,0.73,0
2025-09-19 19:00,23.00,18.68,66.87,1010.12,2.70,0
2025-09-19 19:30,32.78,17.39,63.56,1012.87,0.00,0
2025-09-19 20:00,31.17,17.20,77.49,1011.16,0.14,0
2025-09-19 20:30,30.96,15.04,71.08,1008.58,0.31,0
2025-09-19 21:00,29.03,14.63,68.95,1010.40,0.00,0
2025-09-19 21:30,142.64,13.64,69.25,1012.40,0.29,1
2025-09-19 22:00,23.41,12.94,76.78,1007.54,0.00,0
2025-09-19 22:30,30.61,12.67,71.77,1012.60,0.00,0
2025-09-19 23:00,27.76,12.82,77.58,1011.26,0.00,0
2025-09-19 23:30,20.99,12.54,73.10,1015.86,0.00,0
2025-09-20 00:00,29.99,12.54,76.30,1014.41,0.84,0
2025-09-20 00:30,17.57,11.92,82.91,1012.55,2.63,0
2025-09-20 01:00,19.64,12.20,73.15,1013.80,0.00,0
2025-09-20 01:30,14.02,12.00,76.90,1010.26,2.08,0
2025-09-20 02:00,79.59,13.95,75.29,1015.12,3.04,0
2025-09-20 02:30,23.93,14.82,75.15,1013.29,0.00,0
2025-09-20 03:00,19.58,13.80,64.29,1014.07,0.00,0
2025-09-20 03:30,19.61,14.69,68.15,1011.79,0.68,0
2025-09-20 04:00,10.46,15.76,68.61,1014.93,0.00,0
2025-09-20 04:30,17.19,16.83,75.62,1015.81,2.31,0
2025-09-20 05:00,15.10,18.14,66.49,1014.34,2.01,0
2025-09-20 05:30,19.95,18.69,63.89,1016.59,0.00,0
2025-09-20 06:00,18.16,20.53,64.94,1012.43,14.96,0
2025-09-20 06:30,22.07,20.30,66.58,1015.90,345.38,0
2025-09-20 07:00,30.10,20.79,66.24,1015.17,1307.71,0
2025-09-20 07:30,20.20,22.95,62.00,1013.64,2206.03,1
2025-09-20 08:00,141.95,24.18,58.56,1013.16,3648.86,0
2025-09-20 08:30,29.18,26.23,49.36,1013.73,4736.85,0
2025-09-20 09:00,22.45,25.98,62.78,1013.02,5790.03,0
2025-09-20 09:30,32.96,26.61,65.88,1014.20,7182.80,0
2025-09-20 10:00,22.40,26.83,58.23,1017.12,8010.02,0
2025-09-20 10:30,19.96,27.41,53.39,1011.43,8745.53,0
2025-09-20 11:00,22.25,27.49,59.11,1013.29,9387.82,0
2025-09-20 11:30,27.83,29.02,44.94,1013.46,9892.06,0
2025-09-20 12:00,132.59,28.37,53.94,1013.73,10000.00,0
2025-09-20 12:30,157.26,27.63,57.56,1012.55,9832.89,0
2025-09-20 13:00,27.00,27.25,54.33,1012.07,9491.81,0
2025-09-20 13:30,21.10,27.04,51.58,1009.28,8905.50,0
2025-09-20 14:00,13.10,27.48,57.09,1013.81,8196.05,0
2025-09-20 14:30,10.58,25.94,62.00,1011.72,7098.99,0
2025-09-20 15:00,14.76,26.80,57.96,1011.48,5910.20,0
2025-09-20 15:30,16.94,24.29,53.67,1011.80,4675.45,0
2025-09-20 16:00,17.83,24.34,55.55,1012.71,3420.62,0
2025-09-20 16:30,23.47,22.99,56.51,1010.34,2425.26,0
2025-09-20 17:00,16.39,22.53,69.49,1010.65,1330.60,0
2025-09-20 17:30,16.28,21.01,65.44,1010.86,485.79,0
2025-09-20 18:00,25.44,20.28,65.41,1011.91,0.44,0
2025-09-20 18:30,17.36,18.89,66.82,1009.62,2.64,0
2025-09-20 19:00,18.26,17.05,71.38,1009.16,0.00,0
2025-09-20 19:30,25.00,16.80,69.84,1011.64,0.00,0
2025-09-20 20:00,24.04,15.82,67.63,1012.32,0.00,0
2025-09-20 20:30,20.13,15.78,68.73,1009.34,0.80,0
2025-09-20 21:00,20.16,15.05,69.20,1009.95,0.00,0
2025-09-20 21:30,31.21,13.96,86.55,1014.25,0.00,0
2025-09-20 22:00,21.33,13.08,68.69,1009.11,0.00,0
2025-09-20 22:30,34.10,11.43,74.92,1010.22,2.95,0
2025-09-20 23:00,27.80,12.01,78.89,1015.99,2.47,0
2025-09-20 23:30,29.97,12.56,72.15,1011.95,0.00,0
2025-09-21 00:00,31.45,11.63,86.17,1014.11,0.90,0
2025-09-21 00:30,28.18,10.97,74.47,1010.80,1.12,0
2025-09-21 01:00,26.29,12.50,71.09,1013.67,0.00,0
2025-09-21 01:30,14.02,13.35,65.89,1014.91,0.00,0
2025-09-21 02:00,21.99,12.31,74.38,1014.90,0.00,0
2025-09-21 02:30,10.67,13.21,82.94,1013.82,2.73,0
2025-09-21 03:00,22.31,13.51,65.96,1012.13,1.08,0
2025-09-21 03:30,14.06,14.62,74.68,1015.40,0.00,0
2025-09-21 04:00,20.13,14.83,70.39,1013.71,0.00,0
2025-09-21 04:30,10.89,16.56,71.05,1014.76,1.60,0
2025-09-21 05:00,18.61,17.93,69.70,1014.54,0.00,0
2025-09-21 05:30,17.93,18.38,62.57,1016.02,1.24,0
2025-09-21 06:00,16.41,20.67,54.64,1010.06,0.00,0
2025-09-21 06:30,24.12,20.83,63.01,1015.21,541.62,1
2025-09-21 07:00,30.40,20.61,64.01,1013.59,1394.05,0
2025-09-21 07:30,23.76,23.83,54.35,1011.69,2474.38,0
2025-09-21 08:00,27.65,25.10,64.33,1015.91,3516.10,0
2025-09-21 08:30,23.18,24.35,60.32,1014.92,4815.45,0
2025-09-21 09:00,30.80,25.18,48.94,1012.30,5961.18,0
2025-09-21 09:30,34.50,27.43,66.06,1015.27,7006.25,0
2025-09-21 10:00,22.95,27.71,60.57,1014.79,8032.52,0
2025-09-21 10:30,23.22,27.12,55.67,1014.22,9018.39,0
2025-09-21 11:00,23.13,28.01,63.58,1014.78,9420.51,0
2025-09-21 11:30,31.62,27.80,55.61,1012.73,9821.18,0
2025-09-21 12:00,18.35,27.92,53.86,1013.81,10000.00,0
2025-09-21 12:30,25.28,27.90,59.37,1010.31,9949.13,0
2025-09-21 13:00,27.57,27.77,57.78,1013.15,9549.61,0
2025-09-21 13:30,26.31,27.26,66.73,1014.55,8839.64,0
2025-09-21 14:00,25.93,27.89,58.29,1011.98,8048.02,0
2025-09-21 14:30,75.41,25.92,59.08,1012.49,7111.13,0
2025-09-21 15:00,16.36,25.35,62.06,1012.98,5953.30,0
2025-09-21 15:30,10.85,24.06,60.10,1013.55,4726.09,0
2025-09-21 16:00,19.99,25.00,54.80,1013.86,3598.56,0
2025-09-21 16:30,24.09,22.39,60.91,1013.16,2310.27,0
2025-09-21 17:00,15.24,21.58,50.62,1009.44,1329.06,0
2025-09-21 17:30,24.21,21.18,56.35,1012.49,418.27,0
2025-09-21 18:00,21.77,19.16,59.80,1009.56,0.00,0
2025-09-21 18:30,20.45,19.72,71.39,1011.63,0.00,0
2025-09-21 19:00,19.46,18.01,70.24,1011.47,1.29,0
2025-09-21 19:30,31.01,16.97,68.14,1010.79,0.00,0
2025-09-21 20:00,33.60,16.68,72.91,1009.87,0.00,0
2025-09-21 20:30,33.82,15.02,67.01,1010.60,0.00,0
2025-09-21 21:00,26.37,14.79,70.29,1011.97,0.32,0
2025-09-21 21:30,27.45,13.96,77.11,1010.49,3.86,0
2025-09-21 22:00,26.02,14.08,83.49,1011.87,0.00,0
2025-09-21 22:30,168.83,12.56,68.16,1010.13,0.85,0
2025-09-21 23:00,21.21,11.26,74.65,1012.27,0.00,0
2025-09-21 23:30,21.91,11.57,76.38,1013.19,0.00,0
2025-09-22 00:00,25.27,12.98,72.87,1013.85,0.00,0
2025-09-22 00:30,23.90,12.44,77.69,1010.17,0.00,0
2025-09-22 01:00,28.69,12.29,71.54,1011.22,1.23,0
2025-09-22 01:30,22.96,12.16,71.64,1013.38,0.97,0
2025-09-22 02:00,23.38,12.16,68.91,1013.11,2.76,0
2025-09-22 02:30,18.71,12.54,77.68,1015.84,0.00,0
2025-09-22 03:00,15.03,13.83,69.67,1015.63,0.00,0
2025-09-22 03:30,6.84,15.87,71.33,1016.24,0.37,0
2025-09-22 04:00,21.56,16.44,76.69,1017.90,5.14,0
2025-09-22 04:30,13.98,17.32,68.97,1015.42,1.46,0
2025-09-22 05:00,23.39,18.48,66.30,1014.04,0.00,0
2025-09-22 05:30,16.15,19.07,70.17,1013.83,0.00,0
2025-09-22 06:00,19.54,18.78,70.20,1017.21,35.35,0
2025-09-22 06:30,15.99,20.71,57.04,1013.86,579.09,0
2025-09-22 07:00,19.08,21.60,64.37,1014.49,1149.88,0
2025-09-22 07:30,18.15,24.29,58.69,1014.45,2344.21,0
2025-09-22 08:00,27.89,23.87,62.62,1015.73,3632.81,0
2025-09-22 08:30,28.92,26.18,62.33,1014.39,4722.89,0
2025-09-22 09:00,28.11,26.54,62.69,1014.96,5914.05,0
2025-09-22 09:30,26.49,26.70,50.32,1013.16,7078.03,0
2025-09-22 10:00,32.39,26.22,60.84,1015.66,7949.92,0
2025-09-22 10:30,21.83,27.27,51.33,1015.01,8740.47,0
2025-09-22 11:00,20.73,27.60,56.52,1013.79,9495.76,0
2025-09-22 11:30,23.86,28.33,51.46,1014.63,9917.85,0
2025-09-22 12:00,26.35,28.32,60.81,1012.19,10000.00,0
2025-09-22 12:30,28.70,27.25,57.51,1013.14,9876.11,0
2025-09-22 13:00,20.82,28.51,60.44,1014.10,9428.95,0
2025-09-22 13:30,23.95,27.97,59.00,1012.56,8930.21,0
2025-09-22 14:00,21.13,27.48,55.60,1011.14,8056.63,0
2025-09-22 14:30,17.09,26.49,56.76,1011.37,7072.84,0
2025-09-22 15:00,22.37,25.59,61.06,1012.90,6011.37,0
2025-09-22 15:30,18.69,23.97,66.61,1011.56,4799.57,0
2025-09-22 16:00,18.31,25.39,63.90,1011.21,3338.93,0
2025-09-22 16:30,20.51,23.27,52.90,1010.36,2460.99,0
2025-09-22 17:00,20.28,21.79,68.81,1011.00,1320.40,1
2025-09-22 17:30,16.54,20.98,69.98,1008.50,349.47,0
2025-09-22 18:00,26.41,20.32,62.02,1011.50,0.00,0
2025-09-22 18:30,28.64,19.21,69.04,1009.78,1.78,0
2025-09-22 19:00,30.82,18.76,71.30,1010.26,2.11,0
2025-09-22 19:30,21.39,17.10,64.24,1012.57,0.63,0
2025-09-22 20:00,23.17,15.12,71.76,1010.22,2.00,0
2025-09-22 20:30,22.16,15.57,62.96,1010.69,1.43,0
2025-09-22 21:00,27.11,13.02,70.11,1013.07,0.00,0
2025-09-22 21:30,24.85,13.58,74.10,1011.27,0.00,0
2025-09-22 22:00,33.84,12.19,72.85,1013.17,3.22,0
2025-09-22 22:30,32.89,12.92,73.63,1012.43,3.18,0
2025-09-22 23:00,26.95,12.84,67.71,1014.03,0.97,0
2025-09-22 23:30,26.38,12.58,74.24,1012.81,4.90,0
2025-09-23 00:00,23.04,12.01,68.22,1012.61,0.00,0
2025-09-23 00:30,29.51,12.90,71.36,1013.20,2.39,0
2025-09-23 01:00,22.80,12.71,81.45,1011.52,0.00,0
2025-09-23 01:30,25.53,13.88,71.55,1012.74,0.69,0
2025-09-23 02:00,16.13,12.40,76.20,1015.29,0.00,0
2025-09-23 02:30,14.37,13.79,77.45,1016.10,0.00,0
2025-09-23 03:00,8.89,14.46,72.14,1015.25,0.20,0
2025-09-23 03:30,11.67,13.99,66.89,1012.58,0.00,0
2025-09-23 04:00,16.72,16.08,75.00,1012.68,0.90,0
2025-09-23 04:30,23.40,16.35,75.25,1016.19,0.29,0
2025-09-23 05:00,24.54,18.20,75.55,1017.97,1.50,0
2025-09-23 05:30,22.15,18.61,67.98,1015.20,0.00,1
2025-09-23 06:00,25.53,18.86,73.04,1013.19,0.00,0
2025-09-23 06:30,25.66,21.13,60.15,1018.57,368.47,0
2025-09-23 07:00,28.49,21.90,69.53,1016.25,1399.46,0
2025-09-23 07:30,26.86,23.65,63.73,1014.96,2391.87,0
2025-09-23 08:00,21.40,23.62,62.85,1014.56,3568.02,0
2025-09-23 08:30,20.32,25.27,60.70,1014.43,4653.55,1
2025-09-23 09:00,32.28,25.64,56.22,1013.98,5918.45,0
2025-09-23 09:30,25.31,25.96,56.25,1014.20,7190.40,0
2025-09-23 10:00,33.26,27.53,48.78,1013.72,8058.45,0
2025-09-23 10:30,20.73,27.44,66.92,1013.00,8734.43,0
2025-09-23 11:00,19.67,27.72,59.04,1015.91,9528.43,0
2025-09-23 11:30,25.77,27.54,54.98,1013.17,9985.70,0
2025-09-23 12:00,20.54,28.19,54.71,1012.09,9899.15,0
2025-09-23 12:30,28.85,27.56,60.56,1015.50,9810.12,0
2025-09-23 13:00,19.53,27.70,55.11,1013.31,9530.50,0
2025-09-23 13:30,21.44,25.40,50.26,1013.97,8844.34,0
2025-09-23 14:00,116.70,27.05,52.47,1012.42,8077.37,0
2025-09-23 14:30,21.29,25.71,47.52,1011.69,7157.57,0
2025-09-23 15:00,10.32,26.60,46.70,1012.27,5980.42,0
2025-09-23 15:30,19.81,23.64,59.59,1010.51,4871.56,0
2025-09-23 16:00,16.55,23.44,64.25,1010.82,3492.16,0
2025-09-23 16:30,22.10,23.04,60.55,1008.23,2327.21,0
2025-09-23 17:00,24.32,22.73,57.40,1013.77,1181.34,0
2025-09-23 17:30,26.52,20.60,60.13,1013.23,388.33,0
2025-09-23 18:00,28.19,20.96,61.01,1012.57,94.01,0
2025-09-23 18:30,24.46,20.49,64.57,1012.24,0.00,0
2025-09-23 19:00,30.61,17.93,71.75,1010.45,0.00,0
2025-09-23 19:30,20.97,18.49,66.33,1012.94,2.85,0
2025-09-23 20:00,26.23,16.51,67.23,1011.36,0.00,0
2025-09-23 20:30,27.37,16.07,77.42,1008.24,0.00,0
2025-09-23 21:00,24.42,13.93,71.30,1013.94,0.00,0
2025-09-23 21:30,23.36,13.96,79.98,1010.71,1.67,0
2025-09-23 22:00,28.05,12.90,73.44,1011.23,0.00,0
2025-09-23 22:30,20.52,13.00,73.10,1012.48,0.00,0
2025-09-23 23:00,27.85,12.31,68.29,1012.35,0.00,0
2025-09-23 23:30,32.11,11.83,73.71,1012.16,1.32,0
2025-09-24 00:00,204.74,11.08,68.70,1010.86,2.69,0
2025-09-24 00:30,28.44,11.51,72.18,1014.93,0.00,0
2025-09-24 01:00,15.96,12.41,81.08,1014.65,2.70,0
2025-09-24 01:30,18.20,12.99,71.63,1013.33,0.00,0
2025-09-24 02:00,14.93,14.35,72.62,1015.89,0.32,1
2025-09-24 02:30,17.63,13.51,70.89,1012.80,2.59,0
2025-09-24 03:00,21.01,15.76,73.48,1011.26,1.61,0
2025-09-24 03:30,11.95,15.91,76.69,1016.81,0.62,0
2025-09-24 04:00,19.98,16.39,71.85,1013.44,0.00,0
2025-09-24 04:30,14.30,16.71,72.55,1013.12,0.00,0
2025-09-24 05:00,18.19,17.72,66.76,1012.52,1.27,0
2025-09-24 05:30,12.75,19.16,71.14,1014.58,0.25,0
2025-09-24 06:00,15.75,20.07,65.98,1011.72,0.00,0
2025-09-24 06:30,25.70,21.61,72.48,1015.39,425.49,0
2025-09-24 07:00,19.42,22.00,54.16,1014.72,1303.66,0
2025-09-24 07:30,25.98,23.16,58.73,1014.65,2307.34,0
2025-09-24 08:00,25.01,24.45,68.12,1015.76,3539.30,0
2025-09-24 08:30,32.21,25.83,68.26,1015.21,4693.56,0
2025-09-24 09:00,24.01,25.26,55.18,1013.67,5899.15,0
2025-09-24 09:30,33.68,25.67,63.69,1015.41,7101.47,0
2025-09-24 10:00,28.65,26.42,62.84,1013.27,8074.07,0
2025-09-24 10:30,24.23,27.94,61.55,1014.54,8912.11,0
2025-09-24 11:00,20.79,28.77,53.40,1012.21,9532.07,0
2025-09-24 11:30,27.25,27.16,60.68,1012.18,9829.59,0
2025-09-24 12:00,131.95,28.00,62.22,1012.61,9916.79,0
2025-09-24 12:30,28.00,27.50,48.87,1012.71,9869.68,0
2025-09-24 13:00,18.82,27.89,66.22,1011.75,9411.51,0
2025-09-24 13:30,28.31,27.98,58.90,1013.21,8891.95,0
2025-09-24 14:00,13.88,26.18,61.30,1011.77,7982.51,0
2025-09-24 14:30,11.85,27.36,51.59,1010.76,7188.36,0
2025-09-24 15:00,19.37,25.00,54.76,1011.18,5993.43,0
2025-09-24 15:30,13.53,25.03,60.07,1012.93,4687.09,0
2025-09-24 16:00,19.23,24.36,52.01,1008.17,3522.50,0
2025-09-24 16:30,11.95,23.00,61.25,1008.64,2446.88,0
2025-09-24 17:00,19.02,22.16,65.77,1009.40,1332.12,0
2025-09-24 17:30,26.43,21.53,67.43,1012.69,450.28,0
2025-09-24 18:00,26.17,19.58,73.53,1009.94,33.96,0
2025-09-24 18:30,23.44,18.86,65.05,1014.02,0.00,0
2025-09-24 19:00,18.71,18.67,76.97,1007.85,3.46,0
2025-09-24 19:30,25.90,16.92,71.37,1009.61,0.00,0
2025-09-24 20:00,20.26,15.54,71.06,1009.75,1.09,0
2025-09-24 20:30,28.36,15.42,69.63,1014.24,0.00,0
2025-09-24 21:00,21.66,13.49,74.32,1012.87,3.64,0
2025-09-24 21:30,27.24,13.94,73.03,1013.75,3.57,0
2025-09-24 22:00,30.84,13.03,75.31,1011.07,0.37,0
2025-09-24 22:30,25.37,12.58,60.78,1012.35,0.00,0
2025-09-24 23:00,21.99,12.15,69.59,1012.20,3.04,0
2025-09-24 23:30,20.58,12.24,73.06,1015.36,1.34,0
2025-09-25 00:00,22.68,11.08,76.75,1012.24,0.00,0
2025-09-25 00:30,23.98,12.38,77.51,1014.92,1.96,0
2025-09-25 01:00,186.65,11.80,72.74,1015.99,2.38,0
2025-09-25 01:30,17.17,12.65,69.25,1011.63,0.00,0
2025-09-25 02:00,25.45,12.54,75.26,1014.31,0.00,0
2025-09-25 02:30,14.20,14.00,75.06,1013.71,1.58,0
2025-09-25 03:00,11.48,14.65,70.66,1015.40,2.54,0
2025-09-25 03:30,18.89,15.95,69.02,1014.62,0.98,0
2025-09-25 04:00,17.15,15.93,72.77,1014.32,0.00,0
2025-09-25 04:30,15.63,16.91,68.57,1015.18,0.00,0
2025-09-25 05:00,12.65,18.12,70.18,1013.82,0.43,0
2025-09-25 05:30,16.50,18.24,58.35,1015.98,1.04,0
2025-09-25 06:00,27.36,19.74,66.41,1013.55,53.67,0
2025-09-25 06:30,22.26,21.45,55.55,1017.77,382.31,0
2025-09-25 07:00,31.83,22.80,64.65,1015.43,1230.83,0
2025-09-25 07:30,24.97,22.92,62.39,1015.19,2388.66,0
